"","Step","CartPos","CartVelocity","PoleAngle","PoleVelocity","Action","Reward","FutCarPos","FutCarVel","FutPolAng","FutPolVel","ChgCarPos","ChgCarVel","ChgPolAng","ChgPolVel"
"260",32,0.0210233030417478,0.962042342795363,0.141957495236446,-0.326855535949365,1,1,0.040264149897655,1.15488795149887,0.135420384517458,-0.571618712302185,0.0192408468559073,0.192845608703507,-0.0065371107189873,-0.24476317635282
"261",33,0.040264149897655,1.15488795149887,0.135420384517458,-0.571618712302185,1,1,0.0633619089276324,1.34787708637798,0.123988010271415,-0.818760077597614,0.0230977590299774,0.192989134879111,-0.0114323742460437,-0.24714136529543
"262",34,0.0633619089276324,1.34787708637798,0.123988010271415,-0.818760077597614,0,1,0.090319450655192,1.15129601085456,0.107612808719462,-0.489792947460954,0.0269575417275596,-0.196581075523416,-0.0163752015519523,0.32896713013666
"263",35,0.090319450655192,1.15129601085456,0.107612808719462,-0.489792947460954,0,1,0.113345370872283,0.954833591437419,0.0978169497702432,-0.165226887771815,0.0230259202170913,-0.196462419417145,-0.00979585894921908,0.324566059689139
"264",36,0.113345370872283,0.954833591437419,0.0978169497702432,-0.165226887771815,0,1,0.132442042701032,0.758457381206907,0.0945124120148069,0.156641676945162,0.0190966718287484,-0.196376210230512,-0.00330453775543631,0.321868564716977
"265",37,0.132442042701032,0.758457381206907,0.0945124120148069,0.156641676945162,0,1,0.14761119032517,0.562118246648785,0.0976452455537101,0.477581293781447,0.0151691476241382,-0.196339134558122,0.00313283353890324,0.320939616836286
"266",38,0.14761119032517,0.562118246648785,0.0976452455537101,0.477581293781447,0,1,0.158853555258146,0.36576305070275,0.107196871429339,0.799373182246465,0.0112423649329757,-0.196355195946035,0.00955162587562895,0.321791888465017
"267",39,0.158853555258146,0.36576305070275,0.107196871429339,0.799373182246465,0,1,0.166168816272201,0.169346708362183,0.123184335074268,1.12376208189217,0.007315261014055,-0.196416342340567,0.0159874636449293,0.324388899645709
"268",40,0.166168816272201,0.169346708362183,0.123184335074268,1.12376208189217,1,1,0.169555750439444,0.362657664462641,0.145659576712112,0.872117568556668,0.00338693416724367,0.193310956100458,0.0224752416378435,-0.251644513335506
"269",41,0.169555750439444,0.362657664462641,0.145659576712112,0.872117568556668,1,1,0.176808903728697,0.555530457350676,0.163101928083245,0.628544697300798,0.00725315328925283,0.192872792888036,0.0174423513711334,-0.24357287125587
"270",42,0.176808903728697,0.555530457350676,0.163101928083245,0.628544697300798,1,1,0.187919512875711,0.748045717590389,0.175672822029261,0.391343946782983,0.0111106091470135,0.192515260239713,0.012570893946016,-0.237200750517815
"271",43,0.187919512875711,0.748045717590389,0.175672822029261,0.391343946782983,1,1,0.202880427227518,0.940296215181745,0.183499700964921,0.158789111129941,0.0149609143518078,0.192250497591356,0.00782687893565964,-0.232554835653042
"272",44,0.202880427227518,0.940296215181745,0.183499700964921,0.158789111129941,0,1,0.221686351531153,0.743086237104359,0.18667548318752,0.503284334844218,0.0188059243036349,-0.197209978077387,0.00317578222259882,0.344495223714277
"273",45,0.221686351531153,0.743086237104359,0.18667548318752,0.503284334844218,0,1,0.23654807627324,0.545891713524248,0.196741169884404,0.848501623754408,0.0148617247420872,-0.197194523580111,0.0100656866968844,0.345217288910189
"274",46,0.23654807627324,0.545891713524248,0.196741169884404,0.848501623754408,0,1,0.247465910543725,0.348709051605134,0.213711202359492,1.19603925886509,0.010917834270485,-0.197182661919114,0.0169700324750882,0.347537635110678
"275",47,0.247465910543725,0.348709051605134,0.213711202359492,1.19603925886509,0,-200,0.254440091575828,0.151559518763346,0.237631987536794,1.54738990053439,0.00697418103210271,-0.197149532841788,0.0239207851773017,0.351350641669305
"277",0,0.0430858896786607,0.204507929014606,0.00839264024466852,-0.286535760597809,0,1,0.0471760482589528,0.00926729917238339,0.00266192503271235,0.00878227745504434,0.00409015858029211,-0.195240629842222,-0.00573071521195618,0.295318038052853
"278",1,0.0471760482589528,0.00926729917238339,0.00266192503271235,0.00878227745504434,0,1,0.0473613942424005,-0.185892726381318,0.00283757058181323,0.302303883666338,0.000185345983447667,-0.195160025553701,0.000175645549100887,0.293521606211294
"279",2,0.0473613942424005,-0.185892726381318,0.00283757058181323,0.302303883666338,1,1,0.0436435397147741,0.00918866820245495,0.00888364825514,0.0105172144896866,-0.00371785452762636,0.195081394583773,0.00604607767332676,-0.291786669176652
"280",3,0.0436435397147741,0.00918866820245495,0.00888364825514,0.0105172144896866,1,1,0.0438273130788232,0.204182096592423,0.00909399254493373,-0.2793496283925,0.000183773364049102,0.194993428389968,0.000210344289793732,-0.289866842882187
"281",4,0.0438273130788232,0.204182096592423,0.00909399254493373,-0.2793496283925,1,1,0.0479109550106717,0.399173146272358,0.00350699997708372,-0.569150511617003,0.00408364193184845,0.194991049679935,-0.00558699256785001,-0.289800883224503
"282",5,0.0479109550106717,0.399173146272358,0.00350699997708372,-0.569150511617003,0,1,0.0558944179361188,0.204002183913183,-0.00787601025525635,-0.275364812509536,0.00798346292544716,-0.195170962359175,-0.0113830102323401,0.293785699107467
"283",6,0.0558944179361188,0.204002183913183,-0.00787601025525635,-0.275364812509536,0,1,0.0599744616143825,0.00899348400822653,-0.0133833065054471,0.014823641802051,0.00408004367826366,-0.195008699904956,-0.00550729625019072,0.290188454311587
"284",7,0.0599744616143825,0.00899348400822653,-0.0133833065054471,0.014823641802051,1,1,0.060154331294547,0.204304786079076,-0.0130868336694061,-0.282051649271211,0.000179869680164528,0.195311302070849,0.00029647283604102,-0.296875291073262
"285",8,0.060154331294547,0.204304786079076,-0.0130868336694061,-0.282051649271211,1,1,0.0642404270161285,0.399610937180365,-0.0187278666548303,-0.57883320869374,0.00408609572158151,0.195306151101289,-0.00564103298542422,-0.296781559422529
"286",9,0.0642404270161285,0.399610937180365,-0.0187278666548303,-0.57883320869374,0,1,0.0722326457597358,0.204756386890253,-0.0303045308287051,-0.292108309146289,0.0079922187436073,-0.194854550290112,-0.0115766641738748,0.286724899547451
"287",10,0.0722326457597358,0.204756386890253,-0.0303045308287051,-0.292108309146289,0,1,0.0763277734975409,0.0100793363930293,-0.0361466970116308,-0.00913497994746021,0.00409512773780507,-0.194677050497224,-0.00584216618292577,0.282973329198828
"288",11,0.0763277734975409,0.0100793363930293,-0.0361466970116308,-0.00913497994746021,1,1,0.0765293602254015,0.205700535805017,-0.03632939661058,-0.312999918200252,0.000201586727860581,0.195621199411988,-0.000182699598949204,-0.303864938252791
"289",12,0.0765293602254015,0.205700535805017,-0.03632939661058,-0.312999918200252,1,1,0.0806433709415018,0.401320690613076,-0.0425893949745851,-0.616915026706753,0.00411401071610035,0.195620154808059,-0.00625999836400503,-0.303915108506501
"290",13,0.0806433709415018,0.401320690613076,-0.0425893949745851,-0.616915026706753,1,1,0.0886697847537633,0.597010932477574,-0.0549276955087201,-0.922701711382651,0.00802641381226152,0.195690241864498,-0.0123383005341351,-0.305786684675898
"291",14,0.0886697847537633,0.597010932477574,-0.0549276955087201,-0.922701711382651,1,1,0.100610003403315,0.792830257425967,-0.0733817297363731,-1.2321283358619,0.0119402186495515,0.195819324948394,-0.018454034227653,-0.309426624479253
"292",15,0.100610003403315,0.792830257425967,-0.0733817297363731,-1.2321283358619,1,1,0.116466608551834,0.988815164416591,-0.0980242964536112,-1.54686940664303,0.0158566051485193,0.195984906990624,-0.0246425667172381,-0.314741070781125
"293",16,0.116466608551834,0.988815164416591,-0.0980242964536112,-1.54686940664303,0,1,0.136242911840166,0.794997404540087,-0.128961684586472,-1.28631142301062,0.0197763032883318,-0.193817759876504,-0.0309373881328606,0.260557983632411
"294",17,0.136242911840166,0.794997404540087,-0.128961684586472,-1.28631142301062,0,1,0.152142859930968,0.601730803163895,-0.154687913046684,-1.0366285898016,0.0158999480908018,-0.193266601376192,-0.0257262284602124,0.249682833209021
"295",18,0.152142859930968,0.601730803163895,-0.154687913046684,-1.0366285898016,1,1,0.164177475994246,0.798532626165632,-0.175420484842716,-1.37360359747762,0.0120346160632779,0.196801823001737,-0.0207325717960319,-0.33697500767602
"296",19,0.164177475994246,0.798532626165632,-0.175420484842716,-1.37360359747762,1,1,0.180148128517558,0.995359160432145,-0.202892556792268,-1.71562194742284,0.0159706525233126,0.196826534266513,-0.0274720719495523,-0.34201834994522
"297",20,0.180148128517558,0.995359160432145,-0.202892556792268,-1.71562194742284,1,1,0.200055311726201,1.19214839689319,-0.237204995740725,-2.06399293447665,0.0199071832086429,0.196789236461045,-0.0343124389484567,-0.348370987053809
"298",21,0.200055311726201,1.19214839689319,-0.237204995740725,-2.06399293447665,0,-200,0.223898279664065,1.00010143710716,-0.278484854430258,-1.85307500346319,0.0238429679378638,-0.192046959786031,-0.0412798586895329,0.210917931013457
"300",0,0.0270487053501184,-0.201610919851563,-0.0229949683865882,0.25629353970283,1,1,0.0230164869530872,-0.0061683372756321,-0.0178690975925316,-0.0435527545845746,-0.00403221839703126,0.195442582575931,0.0051258707940566,-0.299846294287405
"301",1,0.0230164869530872,-0.0061683372756321,-0.0178690975925316,-0.0435527545845746,0,1,0.0228931202075745,-0.201029554895446,-0.0187401526842231,0.243439172899285,-0.000123366745512641,-0.194861217619814,-0.00087105509169149,0.28699192748386
"302",2,0.0228931202075745,-0.201029554895446,-0.0187401526842231,0.243439172899285,1,1,0.0188725291096656,-0.00564500904501186,-0.0138713692262374,-0.0550954664770102,-0.00402059109790892,0.195384545850434,0.0048687834579857,-0.298534639376295
"303",3,0.0188725291096656,-0.00564500904501186,-0.0138713692262374,-0.0550954664770102,1,1,0.0187596289287654,0.189673061578903,-0.0149732785557776,-0.352122438056817,-0.000112900180900238,0.195318070623915,-0.0011019093295402,-0.297026971579806
"304",4,0.0187596289287654,0.189673061578903,-0.0149732785557776,-0.352122438056817,1,1,0.0225530901603434,0.385004704100453,-0.0220157273169139,-0.649489036977717,0.00379346123157806,0.19533164252155,-0.00704244876113633,-0.2973665989209
"305",5,0.0225530901603434,0.385004704100453,-0.0220157273169139,-0.649489036977717,1,1,0.0302531842423525,0.580426301708882,-0.0350055080564683,-0.94902249773147,0.00770009408200905,0.195421597608429,-0.0129897807395543,-0.299533460753753
"306",6,0.0302531842423525,0.580426301708882,-0.0350055080564683,-0.94902249773147,1,1,0.0418617102765301,0.776001592295191,-0.0539859580110977,-1.25249522823715,0.0116085260341776,0.19557529058631,-0.0189804499546294,-0.303472730505683
"307",7,0.0418617102765301,0.776001592295191,-0.0539859580110977,-1.25249522823715,1,1,0.057381742122434,0.971771984823831,-0.0790358625758407,-1.56158715680454,0.0155200318459038,0.195770392528639,-0.025049904564743,-0.309091928567388
"308",8,0.057381742122434,0.971771984823831,-0.0790358625758407,-1.56158715680454,1,1,0.0768171818189106,1.16774548688582,-0.110267605711932,-1.87784211107335,0.0194354396964766,0.195973502061993,-0.0312317431360908,-0.316254954268808
"309",9,0.0768171818189106,1.16774548688582,-0.110267605711932,-1.87784211107335,1,1,0.100172091556627,1.36388367182818,-0.147824447933399,-2.20261559489383,0.0233549097377165,0.196138184942357,-0.037556842221467,-0.324773483820477
"310",10,0.100172091556627,1.36388367182818,-0.147824447933399,-2.20261559489383,0,1,0.127449764993191,1.1704608782421,-0.191876759831275,-1.95894792936662,0.0272776734365636,-0.193422793586083,-0.0440523118978765,0.243667665527206
"311",11,0.127449764993191,1.1704608782421,-0.191876759831275,-1.95894792936662,1,1,0.150858982558033,1.36703054056187,-0.231055718418607,-2.30445752672644,0.0234092175648419,0.196569662319769,-0.0391789585873324,-0.345509597359819
"312",12,0.150858982558033,1.36703054056187,-0.231055718418607,-2.30445752672644,0,-200,0.17819959336927,1.17465730383002,-0.277144868953136,-2.09089366230554,0.0273406108112373,-0.192373236731846,-0.0460891505345288,0.2135638644209
"314",0,0.0286152791168986,0.165273055376544,-0.0321515643828211,-0.329851396469533,0,1,0.0319207402244295,-0.0293768073963205,-0.0387485923122118,-0.0474784313120559,0.00330546110753088,-0.194649862772865,-0.00659702792939065,0.282372965157477
"315",1,0.0319207402244295,-0.0293768073963205,-0.0387485923122118,-0.0474784313120559,1,1,0.031333204076503,0.166278729624168,-0.0396981609384529,-0.352130674227149,-0.000587536147926414,0.195655537020488,-0.000949568626241119,-0.304652242915093
"316",2,0.031333204076503,0.166278729624168,-0.0396981609384529,-0.352130674227149,0,1,0.0346587786689864,-0.0282568702351101,-0.0467407744229959,-0.0722253711645727,0.00332557459248336,-0.194535599859278,-0.00704261348454299,0.279905303062577
"317",3,0.0346587786689864,-0.0282568702351101,-0.0467407744229959,-0.0722253711645727,0,1,0.0340936412642842,-0.222678647146692,-0.0481852818462874,0.205352002641897,-0.000565137404702203,-0.194421776911582,-0.00144450742329146,0.27757737380647
"318",4,0.0340936412642842,-0.222678647146692,-0.0481852818462874,0.205352002641897,0,1,0.0296400683213504,-0.417079600589234,-0.0440782417934494,0.482453983585477,-0.00445357294293384,-0.194400953442542,0.00410704005283794,0.27710198094358
"319",5,0.0296400683213504,-0.417079600589234,-0.0440782417934494,0.482453983585477,1,1,0.0212984763095657,-0.221364133050195,-0.0344291621217399,0.176211119357099,-0.00834159201178468,0.195715467539038,0.00964907967170955,-0.306242864228379
"320",6,0.0212984763095657,-0.221364133050195,-0.0344291621217399,0.176211119357099,1,1,0.0168711936485618,-0.0257668083943018,-0.0309049397345979,-0.127131167846209,-0.00442728266100391,0.195597324655894,0.00352422238714197,-0.303342287203308
"321",7,0.0168711936485618,-0.0257668083943018,-0.0309049397345979,-0.127131167846209,1,1,0.0163558574806757,0.16978393348368,-0.0334475630915221,-0.42940181766288,-0.000515336167886037,0.195550741877982,-0.00254262335692419,-0.302270649816671
"322",8,0.0163558574806757,0.16978393348368,-0.0334475630915221,-0.42940181766288,1,1,0.0197515361503493,0.365363194354908,-0.0420355994447797,-0.732438372703206,0.0033956786696736,0.195579260871228,-0.00858803635325761,-0.303036555040326
"323",9,0.0197515361503493,0.365363194354908,-0.0420355994447797,-0.732438372703206,0,1,0.0270588000374475,0.170846525721069,-0.0566843668988438,-0.453275940796391,0.00730726388709816,-0.194516668633839,-0.0146487674540641,0.279162431906815
"324",10,0.0270588000374475,0.170846525721069,-0.0566843668988438,-0.453275940796391,0,1,0.0304757305518689,-0.0234299584596309,-0.0657498857147717,-0.178985544810588,0.00341693051442138,-0.1942764841807,-0.00906551881592783,0.274290395985803
"325",11,0.0304757305518689,-0.0234299584596309,-0.0657498857147717,-0.178985544810588,0,1,0.0300071313826763,-0.21755241237131,-0.0693295966109834,0.0922524206742301,-0.000468599169192618,-0.194122453911679,-0.00357971089621177,0.271237965484818
"326",12,0.0300071313826763,-0.21755241237131,-0.0693295966109834,0.0922524206742301,1,1,0.02565608313525,-0.0215087700137948,-0.0674845481974988,-0.221473176010287,-0.00435104824742621,0.196043642357516,0.0018450484134846,-0.313725596684517
"327",13,0.02565608313525,-0.0215087700137948,-0.0674845481974988,-0.221473176010287,1,1,0.0252259077349741,0.174509625263232,-0.0719140117177046,-0.534656899154482,-0.000430175400275897,0.196018395277027,-0.00442946352020573,-0.313183723144196
"328",14,0.0252259077349741,0.174509625263232,-0.0719140117177046,-0.534656899154482,1,1,0.0287161002402388,0.370565276039102,-0.0826071497007942,-0.849104758702757,0.00349019250526465,0.196055650775869,-0.0106931379830897,-0.314447859548274
"329",15,0.0287161002402388,0.370565276039102,-0.0826071497007942,-0.849104758702757,1,1,0.0361274057610208,0.566710797735567,-0.0995892448748494,-1.16657863767414,0.00741130552078203,0.196145521696466,-0.0169820951740551,-0.317473878971387
"330",16,0.0361274057610208,0.566710797735567,-0.0995892448748494,-1.16657863767414,0,1,0.0474616217157322,0.373015771687245,-0.122920817628332,-0.906706574512985,0.0113342159547113,-0.193695026048322,-0.0233315727534829,0.259872063161159
"331",17,0.0474616217157322,0.373015771687245,-0.122920817628332,-0.906706574512985,1,1,0.0549219371494771,0.569568329734878,-0.141054949118592,-1.23535863512144,0.0074603154337449,0.196552558047633,-0.0181341314902597,-0.328652060608456
"332",18,0.0549219371494771,0.569568329734878,-0.141054949118592,-1.23535863512144,0,1,0.0663133037441746,0.376512466838145,-0.165762121821021,-0.98998369246289,0.0113913665946976,-0.193055862896734,-0.0247071727024288,0.245374942658551
"333",19,0.0663133037441746,0.376512466838145,-0.165762121821021,-0.98998369246289,1,1,0.0738435530809375,0.573418340103593,-0.185561795670279,-1.32980517817739,0.0075302493367629,0.196905873265448,-0.0197996738492578,-0.339821485714501
"334",20,0.0738435530809375,0.573418340103593,-0.185561795670279,-1.32980517817739,1,1,0.0853119198830094,0.770332086082283,-0.212157899233826,-1.67434771926703,0.0114683668020718,0.19691374597869,-0.0265961035635478,-0.344542541089639
"335",21,0.0853119198830094,0.770332086082283,-0.212157899233826,-1.67434771926703,0,-200,0.100718561604655,0.578209699577555,-0.245644853619167,-1.45453311254347,0.0154066417216457,-0.192122386504727,-0.0334869543853406,0.219814606723556
"337",0,0.0477592613960568,-0.240839987406497,0.0366807655349457,0.331052027860785,0,1,0.0429424616479268,-0.436464351115562,0.0433018060921614,0.635072916190758,-0.00481679974812993,-0.195624363709066,0.00662104055721571,0.304020888329973
"338",1,0.0429424616479268,-0.436464351115562,0.0433018060921614,0.635072916190758,1,1,0.0342131746256156,-0.241972269427011,0.0560032644159765,0.35633501509535,-0.00872928702231125,0.194492081688551,0.0127014583238152,-0.278737901095408
"339",2,0.0342131746256156,-0.241972269427011,0.0560032644159765,0.35633501509535,1,1,0.0293737292370754,-0.0476894141564995,0.0631299647178835,0.0818239737076584,-0.00483944538854022,0.194282855270511,0.007126700301907,-0.274511041387691
"340",3,0.0293737292370754,-0.0476894141564995,0.0631299647178835,0.0818239737076584,1,1,0.0284199409539454,0.146473431227648,0.0647664441920367,-0.190292241940471,-0.000953788283129989,0.194162845384147,0.00163647947415317,-0.272116215648129
"341",4,0.0284199409539454,0.146473431227648,0.0647664441920367,-0.190292241940471,0,1,0.0313494095784983,-0.049512414193431,0.0609605993532273,0.122098191747369,0.00292946862455296,-0.195985845421079,-0.00380584483880941,0.31239043368784
"342",5,0.0313494095784983,-0.049512414193431,0.0609605993532273,0.122098191747369,1,1,0.0303591612946297,0.144685582956952,0.0634025631881747,-0.150746395662899,-0.000990248283868619,0.194197997150383,0.00244196383494739,-0.272844587410268
"343",6,0.0303591612946297,0.144685582956952,0.0634025631881747,-0.150746395662899,0,1,0.0332528729537688,-0.0512842492749941,0.0603876352749167,0.161245585844614,0.00289371165913904,-0.195969832231946,-0.00301492791325798,0.311991981507512
"344",7,0.0332528729537688,-0.0512842492749941,0.0603876352749167,0.161245585844614,0,1,0.0322271879682689,-0.247216395863759,0.063612546991809,0.472351270432044,-0.00102568498549988,-0.195932146588764,0.00322491171689227,0.31110568458743
"345",8,0.0322271879682689,-0.247216395863759,0.063612546991809,0.472351270432044,1,1,0.0272828600509937,-0.0530478588448569,0.0730595724004499,0.200377029821247,-0.00494432791727517,0.194168537018902,0.00944702540864088,-0.271974240610797
"346",9,0.0272828600509937,-0.0530478588448569,0.0730595724004499,0.200377029821247,0,1,0.0262219028740966,-0.249134559269603,0.0770671129968748,0.515182851262737,-0.00106095717689714,-0.196086700424746,0.00400754059642494,0.31480582144149
"347",10,0.0262219028740966,-0.249134559269603,0.0770671129968748,0.515182851262737,1,1,0.0212392116887045,-0.0551776802717986,0.0873707700221295,0.247746396320248,-0.00498269118539206,0.193956878997804,0.0103036570252547,-0.267436454942489
"348",11,0.0212392116887045,-0.0551776802717986,0.0873707700221295,0.247746396320248,0,1,0.0201356580832685,-0.251431722953527,0.0923256979485345,0.566658911622964,-0.00110355360543597,-0.196254042681729,0.00495492792640495,0.318912515302717
"349",12,0.0201356580832685,-0.251431722953527,0.0923256979485345,0.566658911622964,0,1,0.015107023624198,-0.447719287366523,0.103658876180994,0.886941487135979,-0.00502863445907055,-0.196287564412995,0.0113331782324593,0.320282575513015
"350",13,0.015107023624198,-0.447719287366523,0.103658876180994,0.886941487135979,0,1,0.00615263787686755,-0.644083982669756,0.121397705923713,1.21032862981487,-0.00895438574733045,-0.196364695303233,0.0177388297427196,0.323387142678891
"351",14,0.00615263787686755,-0.644083982669756,0.121397705923713,1.21032862981487,0,1,-0.00672904177652757,-0.84054601244187,0.145604278520011,1.53845615980263,-0.0128816796533951,-0.196462029772114,0.0242065725962974,0.328127529987762
"352",15,-0.00672904177652757,-0.84054601244187,0.145604278520011,1.53845615980263,0,1,-0.023539962025365,-1.03708898083802,0.176373401716063,1.87280756728369,-0.0168109202488374,-0.196542968396147,0.0307691231960527,0.334351407481063
"353",16,-0.023539962025365,-1.03708898083802,0.176373401716063,1.87280756728369,1,1,-0.0442817416421253,-0.844278286642878,0.213829553061737,1.63966363901832,-0.0207417796167603,0.192810694195138,0.0374561513456739,-0.233143928265373
"354",17,-0.0442817416421253,-0.844278286642878,0.213829553061737,1.63966363901832,0,-200,-0.0611673073749829,-1.04116890918328,0.246622825842104,1.99066133825488,-0.0168855657328576,-0.196890622540397,0.0327932727803664,0.350997699236562
"356",0,-0.00508181822383679,-0.220138421110498,0.0431463475803533,0.307235787819941,0,1,-0.00948458664604674,-0.415847772203991,0.0492910633367521,0.613207697177773,-0.00440276842220995,-0.195709351093493,0.00614471575639882,0.305971909357832
"357",1,-0.00948458664604674,-0.415847772203991,0.0492910633367521,0.613207697177773,0,1,-0.0178015420901266,-0.611622633790239,0.0615552172803076,0.920999024708213,-0.00831695544407981,-0.195774861586248,0.0122641539435555,0.30779132753044
"358",2,-0.0178015420901266,-0.611622633790239,0.0615552172803076,0.920999024708213,0,1,-0.0300339947659313,-0.80751999732345,0.0799751977744719,1.23237435536119,-0.0122324526758048,-0.195897363533211,0.0184199804941643,0.311375330652977
"359",3,-0.0300339947659313,-0.80751999732345,0.0799751977744719,1.23237435536119,1,1,-0.0461843947124003,-0.613512352398056,0.104622684881696,0.965780702888384,-0.016150399946469,0.194007644925394,0.0246474871072238,-0.266593652472807
"360",4,-0.0461843947124003,-0.613512352398056,0.104622684881696,0.965780702888384,1,1,-0.0584546417603614,-0.419939358770427,0.123938298939463,0.707711873058158,-0.0122702470479611,0.193572993627629,0.0193156140577677,-0.258068829830226
"361",5,-0.0584546417603614,-0.419939358770427,0.123938298939463,0.707711873058158,1,1,-0.06685342893577,-0.226732357813457,0.138092536400626,0.45646901655811,-0.00839878717540853,0.19320700095697,0.0141542374611631,-0.251242856500048
"362",6,-0.06685342893577,-0.226732357813457,0.138092536400626,0.45646901655811,0,1,-0.0713880760920391,-0.423508865995813,0.147221916731789,0.789294212854582,-0.00453464715626913,-0.196776508182356,0.0091293803311622,0.332825196296473
"363",7,-0.0713880760920391,-0.423508865995813,0.147221916731789,0.789294212854582,1,1,-0.0798582534119554,-0.230682363997587,0.16300780098888,0.546310393183856,-0.00847017731991626,0.192826501998226,0.0157858842570917,-0.242983819670726
"364",8,-0.0798582534119554,-0.230682363997587,0.16300780098888,0.546310393183856,1,1,-0.0844719006919071,-0.0381807064644071,0.173934008852557,0.309098057497318,-0.00461364727995174,0.19250165753318,0.0109262078636771,-0.237212335686539
"365",9,-0.0844719006919071,-0.0381807064644071,0.173934008852557,0.309098057497318,1,1,-0.0852355148211952,0.154091567966287,0.180115970002504,0.075920422684866,-0.000763614129288145,0.192272274430694,0.00618196114994635,-0.233177634812452
"366",10,-0.0852355148211952,0.154091567966287,0.180115970002504,0.075920422684866,1,1,-0.0821536834618695,0.346235707744036,0.181634378456201,-0.154965052924194,0.00308183135932574,0.192144139777749,0.00151840845369733,-0.23088547560906
"367",11,-0.0821536834618695,0.346235707744036,0.181634378456201,-0.154965052924194,1,1,-0.0752289693069888,0.538355208971074,0.178535077397717,-0.385296323635758,0.00692471415488073,0.192119501227037,-0.00309930105848388,-0.230331270711563
"368",12,-0.0752289693069888,0.538355208971074,0.178535077397717,-0.385296323635758,0,1,-0.0644618651275673,0.341207530384328,0.170829150925002,-0.0420644190788597,0.0107671041794215,-0.197147678586745,-0.00770592647271515,0.343231904556898
"369",13,-0.0644618651275673,0.341207530384328,0.170829150925002,-0.0420644190788597,1,1,-0.0576377145198807,0.5335205521354,0.169987862543425,-0.27635518271856,0.00682415060768657,0.192313021751072,-0.000841288381577182,-0.2342907636397
"370",14,-0.0576377145198807,0.5335205521354,0.169987862543425,-0.27635518271856,1,1,-0.0469673034771727,0.725861155841377,0.164460758889054,-0.510971635095339,0.010670411042708,0.192340603705977,-0.0055271036543712,-0.234616452376779
"371",15,-0.0469673034771727,0.725861155841377,0.164460758889054,-0.510971635095339,1,1,-0.0324500803603452,0.918331012334012,0.154241326187147,-0.747647069076628,0.0145172231168275,0.192469856492635,-0.0102194327019068,-0.236675433981289
"372",16,-0.0324500803603452,0.918331012334012,0.154241326187147,-0.747647069076628,1,1,-0.014083460113665,1.1110268299934,0.139288384805614,-0.988092015473772,0.0183666202466802,0.192695817659388,-0.0149529413815326,-0.240444946397144
"373",17,-0.014083460113665,1.1110268299934,0.139288384805614,-0.988092015473772,1,1,0.00813707648620304,1.30403693404448,0.119526544496139,-1.23398473329448,0.022220536599868,0.193010104051081,-0.0197618403094754,-0.245892717820705
"374",18,0.00813707648620304,1.30403693404448,0.119526544496139,-1.23398473329448,0,1,0.0342178151670927,1.10759859371192,0.0948468498302494,-0.906372354229334,0.0260807386808896,-0.196438340332557,-0.0246796946658895,0.327612379065142
"375",19,0.0342178151670927,1.10759859371192,0.0948468498302494,-0.906372354229334,0,1,0.0563697870413311,0.911329251405176,0.0767194027456627,-0.585448382424391,0.0221519718742385,-0.196269342306748,-0.0181274470845867,0.320923971804943
"376",20,0.0563697870413311,0.911329251405176,0.0767194027456627,-0.585448382424391,1,1,0.0745963720694347,1.10529750228439,0.0650104350971749,-0.853011540714667,0.0182265850281035,0.19396825087921,-0.0117089676484878,-0.267563158290275
"377",21,0.0745963720694347,1.10529750228439,0.0650104350971749,-0.853011540714667,1,1,0.0967023221151224,1.29947588640499,0.0479502042828816,-1.12456422565387,0.0221059500456877,0.194178384120602,-0.0170602308142933,-0.271552684939205
"378",22,0.0967023221151224,1.29947588640499,0.0479502042828816,-1.12456422565387,0,1,0.122691839843222,1.1037593522533,0.0254589197698041,-0.817234898080524,0.0259895177280998,-0.195716534151689,-0.0224912845130774,0.307329327573348
"379",23,0.122691839843222,1.1037593522533,0.0254589197698041,-0.817234898080524,0,1,0.144767026888288,0.908298295382483,0.00911422180819364,-0.516654210800629,0.022075187045066,-0.195461056870816,-0.0163446979616105,0.300580687279895
"380",24,0.144767026888288,0.908298295382483,0.00911422180819364,-0.516654210800629,0,1,0.162932992795938,0.713049200359828,-0.00121886240781893,-0.221113188435091,0.0181659659076497,-0.195249095022655,-0.0103330842160126,0.295541022365537
"381",25,0.162932992795938,0.713049200359828,-0.00121886240781893,-0.221113188435091,1,1,0.177193976803134,0.90818855248219,-0.00564112617652076,-0.514180344649823,0.0142609840071966,0.195139352122362,-0.00442226376870183,-0.293067156214732
"382",26,0.177193976803134,0.90818855248219,-0.00564112617652076,-0.514180344649823,0,1,0.195357747852778,0.713146500668654,-0.0159247330695172,-0.223280404232595,0.0181637710496438,-0.195042051813537,-0.0102836068929965,0.290899940417228
"383",27,0.195357747852778,0.713146500668654,-0.0159247330695172,-0.223280404232595,0,1,0.209620677866151,0.518255736364083,-0.0203903411541691,0.0643370015646282,0.0142629300133731,-0.194890764304571,-0.00446560808465191,0.287617405797223
"384",28,0.209620677866151,0.518255736364083,-0.0203903411541691,0.0643370015646282,1,1,0.219985792593433,0.713664007663603,-0.0191036011228766,-0.234708819312503,0.0103651147272817,0.19540827129952,0.00128674003129256,-0.299045820877131
